dateTime,blockNumber,timeStamp,hash,from,to,value,ActualValue,tokenName,tokenSymbol
2024-12-30 21:41:23,21518042,1735594883,0xa91365b06275c58eefbd5de09b6330f13620c4eb5d117f83be76b6487763a24f,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,240000000000,240000.0,Aave Ethereum USDT,aEthUSDT
2024-12-30 21:42:11,21518046,1735594931,0xfe772d297ba18e20b895702833aa8dcbe65b0867d2ce9a489d695b3e14f6c400,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x0000000000000000000000000000000000000000,660005349845193655810,660.0053498451937,Aave Ethereum Variable Debt WETH,variableDebtEthWETH
2024-12-30 22:42:23,21518347,1735598543,0x3ee29ff40d96e36527a2c029608213de22c8fbb5b49698d497cbcb2f025c3fb6,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,27603904,27.603904,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:42:23,21518347,1735598543,0x3ee29ff40d96e36527a2c029608213de22c8fbb5b49698d497cbcb2f025c3fb6,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x00000688768803bbd44095770895ad27ad6b0d95,200000000000,200000.0,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:42:59,21518350,1735598579,0x5718d99c168769b11ce38e09594a17b72bdfbfd18cb47f14a717e42797aacae4,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,261167,0.261167,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:42:59,21518350,1735598579,0x5718d99c168769b11ce38e09594a17b72bdfbfd18cb47f14a717e42797aacae4,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x6aa7a8539543210563af6cf575cc5079b194d0c8,200000000000,200000.0,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:43:11,21518351,1735598591,0x22f51ee9a7a43834db615158ceb07ec54309016412fd05657391254bc1f687ea,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,81199,0.081199,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:43:11,21518351,1735598591,0x22f51ee9a7a43834db615158ceb07ec54309016412fd05657391254bc1f687ea,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x00000688768803bbd44095770895ad27ad6b0d95,49600000000,49600.0,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:44:47,21518359,1735598687,0x005668fb320a762923f263cb5b3c6787247981eb9a1adb9126b9389d475b93e3,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,638022,0.638022,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:44:47,21518359,1735598687,0x005668fb320a762923f263cb5b3c6787247981eb9a1adb9126b9389d475b93e3,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0xa9048585166f4f7c4589ade19567bb538035ed36,403104000000,403104.0,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:45:11,21518361,1735598711,0xc7f46e2960720536f518f7ac262210cb7f3966bd91bdab1c86d6b14ac00bdc40,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,136059,0.136059,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:45:11,21518361,1735598711,0xc7f46e2960720536f518f7ac262210cb7f3966bd91bdab1c86d6b14ac00bdc40,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x5141b82f5ffda4c6fe1e372978f1c5427640a190,114729600000,114729.6,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:45:47,21518364,1735598747,0x8c906295ed9ec0010956c5d530a6d666022a14eb55e1e7a29eba06f6a63173a6,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,194269,0.194269,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:45:47,21518364,1735598747,0x8c906295ed9ec0010956c5d530a6d666022a14eb55e1e7a29eba06f6a63173a6,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x00000688768803bbd44095770895ad27ad6b0d95,103256640000,103256.64,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:45:47,21518364,1735598747,0xdba4e8722c0e2a16f5941f66749026f5ae4e21b7fd2ba48d9e53e34756f88c2b,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0xa9048585166f4f7c4589ade19567bb538035ed36,61953984000,61953.984,Aave Ethereum USDT,aEthUSDT
2024-12-30 22:45:59,21518365,1735598759,0x7712b9e8140fb7339b16a235a34f2e262fc88d485d6f93347811795f793fa844,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,59945,0.059945,Aave Ethereum USDT,aEthUSDT
