market,instrument,base_asset,quote_asset,time,open,high,low,close,total_trades,total_trades_buy,total_trades_sell,volume,quote_volume,volume_buy,quote_volume_buy,volume_sell,quote_volume_sell
binance,BTC-USDT,BTC,USDT,2024-11-29 22:00:00,97386.07,97477.01,97232.0,97292.69,89358,38731,50627,438.30227,42673389.0509511,204.75252,19933415.8539755,233.54975,22739973.1969756
binance,BTC-USDT,BTC,USDT,2024-11-29 23:00:00,97292.69,97486.27,97111.47,97460.0,181693,106240,75453,895.58814,87130630.1419784,484.52916,47143488.6628159,411.05898,39987141.4791625
binance,BTC-USDT,BTC,USDT,2024-11-30 00:00:00,97460.0,97463.95,96946.06,96968.06,195761,83829,111932,713.9522,69376200.3338796,258.31381,25098966.0236666,455.63839,44277234.310213
binance,BTC-USDT,BTC,USDT,2024-11-30 01:00:00,96968.06,96968.07,96425.21,96425.22,229534,104990,124544,972.92368,94072963.8687264,370.11665,35789066.6521308,602.80703,58283897.2165956
binance,BTC-USDT,BTC,USDT,2024-11-30 02:00:00,96425.22,96703.68,96309.85,96609.21,163311,86129,77182,724.10767,69887743.8452633,386.03066,37257195.0815133,338.07701,32630548.76375
binance,BTC-USDT,BTC,USDT,2024-11-30 03:00:00,96609.21,96708.44,96394.56,96640.02,130686,71567,59119,641.59085,61957741.2099403,321.68222,31069086.0378187,319.90863,30888655.1721216
binance,BTC-USDT,BTC,USDT,2024-11-30 04:00:00,96640.02,96730.66,96532.7,96680.18,90955,47902,43053,376.4036,36380926.565292,195.83961,18928897.7411618,180.56399,17452028.8241302
binance,BTC-USDT,BTC,USDT,2024-11-30 05:00:00,96680.18,97183.51,96680.17,97102.32,102932,59885,43047,636.4923,61651141.2455496,376.20048,36441438.0651791,260.29182,25209703.1803705
binance,BTC-USDT,BTC,USDT,2024-11-30 06:00:00,97102.32,97234.02,96602.0,96639.66,240454,118851,121603,1571.94959,152348833.953632,673.66297,65289953.4051936,898.28662,87058880.5488528
binance,BTC-USDT,BTC,USDT,2024-11-30 07:00:00,96639.66,96920.0,96550.25,96783.38,131794,66593,65201,812.54565,78630386.5525039,438.6589,42450470.5836265,373.88675,36179915.9688774
binance,BTC-USDT,BTC,USDT,2024-11-30 08:00:00,96783.38,96968.78,96699.97,96953.49,104229,59405,44824,571.60043,55364822.5598913,316.78433,30685062.9651122,254.8161,24679759.5947791
binance,BTC-USDT,BTC,USDT,2024-11-30 09:00:00,96953.49,96953.49,96617.05,96779.98,112243,45988,66255,509.04419,49243096.9018183,296.65546,28696380.581889,212.38873,20546716.3199293
binance,BTC-USDT,BTC,USDT,2024-11-30 10:00:00,96779.98,96802.79,96121.0,96137.48,290896,88781,202115,837.68484,80783112.7316282,348.39535,33596378.4172429,489.28949,47186734.3143853
binance,BTC-USDT,BTC,USDT,2024-11-30 11:00:00,96137.48,96444.0,96092.01,96267.99,129129,50027,79102,527.28592,50776005.8277859,212.04738,20417039.9171817,315.23854,30358965.9106042
binance,BTC-USDT,BTC,USDT,2024-11-30 12:00:00,96267.99,96563.98,96242.14,96553.23,117295,45534,71761,419.01373,40422250.3464831,240.63305,23213738.0625541,178.38068,17208512.283929
binance,BTC-USDT,BTC,USDT,2024-11-30 13:00:00,96553.23,96682.54,96404.0,96405.34,132146,56876,75270,617.9687,59687686.7266584,369.07428,35653200.1641339,248.89442,24034486.5625245
binance,BTC-USDT,BTC,USDT,2024-11-30 14:00:00,96405.34,96720.0,96308.0,96462.64,154441,70545,83896,561.32076,54192352.6071211,267.41245,25819083.4527019,293.90831,28373269.1544192
binance,BTC-USDT,BTC,USDT,2024-11-30 15:00:00,96462.64,96732.15,96403.2,96645.41,239271,68759,170512,462.12069,44650890.8405398,224.74346,21714640.2199854,237.37723,22936250.6205544
binance,BTC-USDT,BTC,USDT,2024-11-30 16:00:00,96645.41,96960.0,96531.35,96871.31,197242,77417,119825,724.01283,69982664.405271,439.86031,42516089.2203964,284.15252,27466575.1848746
binance,BTC-USDT,BTC,USDT,2024-11-30 17:00:00,96871.31,96964.0,96777.77,96780.38,93224,42903,50321,414.54363,40158027.1783958,192.4369,18643804.3292098,222.10673,21514222.849186
binance,BTC-USDT,BTC,USDT,2024-11-30 18:00:00,96780.38,97010.0,96764.5,96966.37,93416,45412,48004,364.99285,35364781.8060719,205.60208,19923554.0545927,159.39077,15441227.7514792
binance,BTC-USDT,BTC,USDT,2024-11-30 19:00:00,96966.37,97062.5,96876.51,97019.68,67900,30707,37193,319.04171,30934793.0309409,132.46352,12844787.8649295,186.57819,18090005.1660114
binance,BTC-USDT,BTC,USDT,2024-11-30 20:00:00,97019.68,97040.0,96824.78,96967.99,58584,28381,30203,363.64404,35251906.3463223,108.83261,10550705.2599046,254.81143,24701201.0864177
binance,BTC-USDT,BTC,USDT,2024-11-30 21:00:00,96967.99,96977.69,96772.35,96792.02,71793,29305,42488,307.83913,29814536.88287,159.29476,15428365.7761056,148.54437,14386171.1067644
binance,BTC-USDT,BTC,USDT,2024-11-30 22:00:00,96792.02,96831.84,96344.0,96466.11,95899,39704,56195,643.55467,62185814.5389738,326.85207,31590277.5993491,316.7026,30595536.9396247
binance,BTC-USDT,BTC,USDT,2024-11-30 23:00:00,96466.11,96592.0,96320.99,96407.99,111624,49241,62383,410.1994,39554270.3938475,214.32172,20666623.5478652,195.87768,18887646.8459823
binance,BTC-USDT,BTC,USDT,2024-12-01 00:00:00,96407.99,96672.49,96260.0,96340.6,154693,60395,94298,532.95388,51410648.796134,246.27919,23756467.1020911,286.67469,27654181.6940429
binance,BTC-USDT,BTC,USDT,2024-12-01 01:00:00,96340.6,96516.0,96044.21,96106.62,171501,75926,95575,756.83521,72903934.1627258,273.29283,26324707.7217942,483.54238,46579226.4409316
binance,BTC-USDT,BTC,USDT,2024-12-01 02:00:00,96106.62,96518.88,95693.88,95776.22,299382,148628,150754,1892.57481,181924955.152779,846.69151,81416187.5952797,1045.8833,100508767.557199
binance,BTC-USDT,BTC,USDT,2024-12-01 03:00:00,95776.22,96441.72,95770.03,96336.75,134345,78129,56216,439.67101,42280948.2767172,241.78429,23248405.7398342,197.88672,19032542.536883
binance,BTC-USDT,BTC,USDT,2024-12-01 04:00:00,96336.75,96515.52,96195.99,96515.52,96234,61231,35003,425.10396,40949246.5687405,266.74539,25696955.8722878,158.35857,15252290.6964527
binance,BTC-USDT,BTC,USDT,2024-12-01 05:00:00,96515.52,96515.52,96284.51,96308.83,104284,40363,63921,342.77205,33051773.1004783,113.13367,10909072.6884779,229.63838,22142700.4120004
binance,BTC-USDT,BTC,USDT,2024-12-01 06:00:00,96308.83,96483.98,96284.52,96327.66,65621,32139,33482,284.94834,27468408.2330425,128.24562,12363314.081152,156.70272,15105094.1518905
binance,BTC-USDT,BTC,USDT,2024-12-01 07:00:00,96327.66,96490.62,96299.1,96472.97,67765,34083,33682,232.07707,22373320.9784138,111.136,10713801.1032674,120.94107,11659519.8751464
binance,BTC-USDT,BTC,USDT,2024-12-01 08:00:00,96472.97,97179.04,96424.99,97048.01,240066,119757,120309,1566.85489,151897152.732778,819.54099,79429890.7915794,747.3139,72467261.9410388
binance,BTC-USDT,BTC,USDT,2024-12-01 09:00:00,97048.01,97098.53,96853.82,97030.15,92024,40969,51055,447.52809,43383082.9298822,199.98495,19386922.946964,247.54314,23996159.9829182
binance,BTC-USDT,BTC,USDT,2024-12-01 10:00:00,97030.15,97036.0,96535.87,96811.99,89368,41878,47490,372.85396,36088601.9501539,142.03576,13744751.3380603,230.8182,22343850.6120936
binance,BTC-USDT,BTC,USDT,2024-12-01 11:00:00,96811.99,97140.0,96811.99,97108.89,89293,45168,44125,416.13015,40366674.9924926,232.22275,22525014.4728266,183.9074,17841660.519666
binance,BTC-USDT,BTC,USDT,2024-12-01 12:00:00,97108.89,97130.56,96774.48,96774.49,125144,63855,61289,619.3967,60068114.7190343,239.91096,23261896.9470994,379.48574,36806217.7719349
binance,BTC-USDT,BTC,USDT,2024-12-01 13:00:00,96774.49,97388.78,96660.88,97071.93,200987,98572,102415,1269.18144,123193064.808581,667.4716,64826792.4508343,601.70984,58366272.358293
binance,BTC-USDT,BTC,USDT,2024-12-01 14:00:00,97071.93,97332.88,96968.25,97289.78,181254,75104,106150,723.39318,70284321.5900636,341.10705,33142564.933016,382.28613,37141756.6570476
binance,BTC-USDT,BTC,USDT,2024-12-01 15:00:00,97289.78,97311.95,96960.51,97028.02,225872,154861,71011,648.10982,62957093.2582154,249.81008,24268205.9127031,398.29974,38688887.3455123
binance,BTC-USDT,BTC,USDT,2024-12-01 16:00:00,97028.02,97333.0,97000.0,97187.98,144044,63842,80202,1175.84041,114278933.307473,695.55339,67584472.2880477,480.28702,46694461.0194606
binance,BTC-USDT,BTC,USDT,2024-12-01 17:00:00,97187.98,97299.98,97035.02,97299.97,105189,40107,65082,499.07351,48484898.8461306,233.47243,22679158.4144025,265.60108,25805740.4317281
binance,BTC-USDT,BTC,USDT,2024-12-01 18:00:00,97299.97,97523.41,97095.23,97118.69,103684,48682,55002,690.43406,67225357.4103207,374.78991,36499943.6025396,315.64415,30725413.8077811
binance,BTC-USDT,BTC,USDT,2024-12-01 19:00:00,97118.69,97306.59,96958.48,97178.73,121658,68246,53412,602.77541,58542737.3729457,287.68674,27941801.4343385,315.08867,30600935.9386072
binance,BTC-USDT,BTC,USDT,2024-12-01 20:00:00,97178.73,97200.0,96800.01,97099.99,135584,64039,71545,608.28813,58975216.2697615,243.31139,23594996.6321392,364.97674,35380219.6376223
binance,BTC-USDT,BTC,USDT,2024-12-01 21:00:00,97099.99,97780.0,97052.16,97767.62,106500,62924,43576,672.45318,65529069.0500958,399.15499,38898126.2341891,273.29819,26630942.8159067
binance,BTC-USDT,BTC,USDT,2024-12-01 22:00:00,97767.62,97836.0,97384.0,97562.56,104781,50656,54125,769.6421,75083886.4813194,321.89357,31406725.3939127,447.74853,43677161.0874067
binance,BTC-USDT,BTC,USDT,2024-12-01 23:00:00,97562.56,97771.04,97170.5,97185.18,182927,90172,92755,949.71316,92606185.6178302,439.64063,42868864.4968011,510.07253,49737321.1210291
binance,BTC-USDT,BTC,USDT,2024-12-02 00:00:00,97185.18,97613.08,97068.84,97436.75,330525,170879,159646,1101.06797,107157635.931765,591.12355,57531326.7765036,509.94442,49626309.1553145
binance,BTC-USDT,BTC,USDT,2024-12-02 01:00:00,97436.75,98130.0,97405.26,97964.93,299619,156995,142624,1944.92206,190207313.029771,1204.59749,117806925.427884,740.32457,72400387.6008395
binance,BTC-USDT,BTC,USDT,2024-12-02 02:00:00,97964.93,98050.0,97445.87,97644.76,215414,90781,124633,911.50431,89020675.2165968,368.03609,35944652.2465572,543.46822,53076022.9700396
binance,BTC-USDT,BTC,USDT,2024-12-02 03:00:00,97644.76,97662.6,96350.0,96483.75,292057,99853,192204,1435.45466,139365982.979449,529.64603,51412547.5644796,905.80863,87953435.4145255
binance,BTC-USDT,BTC,USDT,2024-12-02 04:00:00,96483.75,96841.27,96077.0,96708.0,425879,219159,206720,2113.72725,203819731.704186,1166.31597,112471056.534038,947.41128,91348675.169855
binance,BTC-USDT,BTC,USDT,2024-12-02 05:00:00,96708.0,96924.0,96349.01,96359.99,192573,80398,112175,704.32952,68087069.4955266,288.56226,27894536.8216549,415.76726,40192532.6738717
binance,BTC-USDT,BTC,USDT,2024-12-02 06:00:00,96359.99,96434.02,96141.43,96279.99,176051,85709,90342,774.11264,74515662.6597223,347.53154,33454321.2798475,426.5811,41061341.3798748
binance,BTC-USDT,BTC,USDT,2024-12-02 07:00:00,96279.99,96465.38,95749.97,95999.99,244182,121327,122855,1786.28249,171482587.177055,838.60803,80505343.5150308,947.67446,90977243.6620365
binance,BTC-USDT,BTC,USDT,2024-12-02 08:00:00,95999.99,96112.0,94872.0,95053.66,488010,212961,275049,2561.69785,244023658.637352,1096.91536,104456278.91852,1464.78249,139567379.722493
binance,BTC-USDT,BTC,USDT,2024-12-02 09:00:00,95053.66,95546.21,94967.32,95493.18,355109,187025,168084,1323.54796,126068786.416155,793.50067,75585138.4962842,530.04729,50483647.9199748
binance,BTC-USDT,BTC,USDT,2024-12-02 10:00:00,95493.18,95496.75,94820.41,94972.01,362957,156762,206195,1297.52641,123362050.261042,607.59833,57769035.6894795,689.92808,65593014.5712001
binance,BTC-USDT,BTC,USDT,2024-12-02 11:00:00,94972.01,95332.8,94868.33,95128.68,274645,133404,141241,1117.08285,106262751.321618,586.07613,55753964.1276989,531.00672,50508787.1937201
binance,BTC-USDT,BTC,USDT,2024-12-02 12:00:00,95128.68,95407.64,94766.0,94972.02,204649,105066,99583,1125.17789,107016382.714282,516.57476,49140315.2631664,608.60313,57876067.4510854
binance,BTC-USDT,BTC,USDT,2024-12-02 13:00:00,94972.02,95822.61,94837.77,95679.99,343290,178148,165142,1636.29258,156317361.393454,829.93764,79279043.6240924,806.35494,77038317.7702787
binance,BTC-USDT,BTC,USDT,2024-12-02 14:00:00,95679.99,96814.73,95501.0,96321.27,408208,222109,186099,2094.23553,201511905.0294,1052.18495,101228973.317184,1042.05058,100282931.713854
binance,BTC-USDT,BTC,USDT,2024-12-02 15:00:00,96321.27,97214.77,95701.53,97048.0,529167,272774,256393,3441.97446,332889122.315178,1789.20836,173127806.339959,1652.7661,159761315.97739
binance,BTC-USDT,BTC,USDT,2024-12-02 16:00:00,97048.0,97356.69,96000.0,96167.46,484767,211155,273612,2585.99366,250051000.652282,1158.77226,112063332.268417,1427.2214,137987668.385911
binance,BTC-USDT,BTC,USDT,2024-12-02 17:00:00,96167.46,96573.0,94395.0,94604.03,584493,258913,325580,3311.66979,316154122.616536,1437.768,137321558.132849,1873.90179,178832564.485275
binance,BTC-USDT,BTC,USDT,2024-12-02 18:00:00,94604.03,95839.44,94488.0,95646.14,353727,195701,158026,1728.47693,164758178.409929,913.22837,87039976.3913841,815.24856,77718202.0199885
binance,BTC-USDT,BTC,USDT,2024-12-02 19:00:00,95646.14,95856.4,95157.12,95816.0,241518,119104,122414,1170.85264,111812938.730201,579.24804,55324588.9467955,591.6046,56488349.7837333
binance,BTC-USDT,BTC,USDT,2024-12-02 20:00:00,95816.0,96327.87,95451.33,95666.66,241865,114625,127240,1146.95152,110031986.661042,538.05199,51612214.8445317,608.89953,58419771.8166666
binance,BTC-USDT,BTC,USDT,2024-12-02 21:00:00,95666.66,95754.64,95345.05,95406.88,235268,116909,118359,775.05733,74048934.2608654,381.39681,36438501.8655769,393.66052,37610432.3952885
binance,BTC-USDT,BTC,USDT,2024-12-02 22:00:00,95406.88,95529.34,95112.01,95372.0,147393,82544,64849,824.11254,78586369.1392485,485.55313,46301508.8212563,338.55941,32284860.3179922
binance,BTC-USDT,BTC,USDT,2024-12-02 23:00:00,95372.0,95869.28,95328.0,95840.62,128737,78226,50511,1046.61897,100087414.97859,721.49751,68995608.6653011,325.12146,31091806.3132987
binance,BTC-USDT,BTC,USDT,2024-12-03 00:00:00,95840.62,96105.26,95680.0,95804.03,185403,99796,85607,1319.66771,126545694.474801,754.6937,72371970.9117927,564.97401,54173723.5630895
binance,BTC-USDT,BTC,USDT,2024-12-03 01:00:00,95804.03,95920.64,95454.54,95524.08,159258,68808,90450,758.47935,72557510.5674828,321.84315,30787042.5360356,436.6362,41770468.0314472
binance,BTC-USDT,BTC,USDT,2024-12-03 02:00:00,95524.08,96305.52,95400.0,96035.49,141327,64961,76366,1027.42213,98535745.4181781,505.41444,48466741.7492788,522.00769,50069003.6688993
binance,BTC-USDT,BTC,USDT,2024-12-03 03:00:00,96035.49,96210.42,95916.02,96079.36,88682,42957,45725,565.82005,54358176.1527912,295.326,28370294.1447395,270.49405,25987882.0080517
binance,BTC-USDT,BTC,USDT,2024-12-03 04:00:00,96079.36,96220.0,95900.0,95920.64,92214,43347,48867,580.79822,55794173.4636235,241.09,23159062.8771532,339.70822,32635110.5864703
binance,BTC-USDT,BTC,USDT,2024-12-03 05:00:00,95920.64,96168.0,95848.36,96155.18,74677,38200,36477,572.94235,55014852.2997528,272.18692,26139358.9983911,300.75543,28875493.3013617
binance,BTC-USDT,BTC,USDT,2024-12-03 06:00:00,96155.18,96238.1,95522.44,95632.22,152659,73459,79200,1057.77004,101502271.403949,403.17324,38676862.0981343,654.5968,62825409.3059037
binance,BTC-USDT,BTC,USDT,2024-12-03 07:00:00,95632.22,95721.95,95277.35,95550.0,281673,144692,136981,1298.94713,124058226.174038,536.83187,51273041.776695,762.11526,72785184.3980737
binance,BTC-USDT,BTC,USDT,2024-12-03 08:00:00,95550.0,95662.94,95305.95,95528.0,125077,59207,65870,816.04704,77916306.0939894,355.15754,33913488.5886465,460.8895,44002817.5053429
binance,BTC-USDT,BTC,USDT,2024-12-03 09:00:00,95528.0,95539.69,95158.0,95256.01,109904,53134,56770,767.73327,73143750.9082473,313.76341,29892440.8806545,453.96986,43251310.0275928
binance,BTC-USDT,BTC,USDT,2024-12-03 10:00:00,95256.01,95482.63,94641.93,94697.9,160733,80449,80284,1328.4358,126297104.592997,547.36499,52031123.6281485,781.07081,74265980.9652161
binance,BTC-USDT,BTC,USDT,2024-12-03 11:00:00,94697.9,95033.99,94595.38,94988.01,234822,141406,93416,1144.2728,108491002.712521,633.49734,60063771.2014258,510.77546,48427231.5112436
binance,BTC-USDT,BTC,USDT,2024-12-03 12:00:00,94988.01,95005.67,94679.51,94813.58,186972,86631,100341,959.39741,90995921.1427678,453.02965,42969178.3135228,506.36776,48026742.829245
binance,BTC-USDT,BTC,USDT,2024-12-03 13:00:00,94813.58,94871.23,93670.0,93715.98,426040,191488,234552,3416.9354,322128078.521388,1480.22512,139530267.84919,1936.71028,182597810.674415
binance,BTC-USDT,BTC,USDT,2024-12-03 14:00:00,93715.98,95448.97,93578.17,95235.25,621474,326360,295114,5054.59198,476772710.751158,2738.77928,258354559.556475,2315.8127,218418151.192868
binance,BTC-USDT,BTC,USDT,2024-12-03 15:00:00,95235.25,96250.0,95100.36,95682.54,552441,280687,271754,4112.1537,393837213.682911,2036.61488,195084160.15504,2075.53882,198753053.526391
binance,BTC-USDT,BTC,USDT,2024-12-03 16:00:00,95682.54,96169.99,94860.0,95112.0,351169,164739,186430,2102.60918,201011101.035586,976.71221,93389751.1803176,1125.89697,107621349.855559
binance,BTC-USDT,BTC,USDT,2024-12-03 17:00:00,95112.0,95900.0,94882.83,95828.0,332551,163387,169164,1569.70182,149602437.512834,836.09421,79700784.5717909,733.60761,69901652.94128
binance,BTC-USDT,BTC,USDT,2024-12-03 18:00:00,95828.0,95828.01,95270.2,95481.15,200133,96763,103370,1039.5062,99324242.1895316,486.33032,46463928.7687267,553.17588,52860313.4208049
binance,BTC-USDT,BTC,USDT,2024-12-03 19:00:00,95481.15,95500.0,94939.77,95428.6,221124,111299,109825,1225.15604,116676329.076457,632.03221,60185494.6899725,593.12383,56490834.3867856
binance,BTC-USDT,BTC,USDT,2024-12-03 20:00:00,95428.6,95680.0,95272.5,95615.06,177160,100666,76494,1517.38179,144943404.998313,843.87071,80598708.7814158,673.51108,64344696.2170741
binance,BTC-USDT,BTC,USDT,2024-12-03 21:00:00,95615.06,96100.0,95545.82,96000.0,183592,103154,80438,1544.87685,148124532.78273,716.2351,68674478.2787907,828.64175,79450054.5046083
binance,BTC-USDT,BTC,USDT,2024-12-03 22:00:00,96000.0,96140.01,95644.44,96117.76,129467,66522,62945,1005.4043,96458182.2428679,477.73425,45834134.314734,527.67005,50624047.9281339
binance,BTC-USDT,BTC,USDT,2024-12-03 23:00:00,96117.76,96124.28,95811.31,95849.69,173160,78445,94715,1041.27227,99906573.8157973,481.11113,46160057.307611,560.16114,53746516.5081863
binance,BTC-USDT,BTC,USDT,2024-12-04 00:00:00,95849.69,96027.35,95572.18,95746.42,204875,85077,119798,1163.38095,111477371.62519,553.9438,53075845.6434941,609.43715,58401525.9815326
binance,BTC-USDT,BTC,USDT,2024-12-04 01:00:00,95746.42,96614.16,95449.98,96216.0,283162,150986,132176,1710.49995,164215154.450032,925.98118,88923891.2865655,784.51877,75291263.1641862
binance,BTC-USDT,BTC,USDT,2024-12-04 02:00:00,96216.0,96223.34,95224.17,95788.0,279427,132216,147211,1285.027,122907759.19066,574.60238,54944502.9034989,710.42462,67963256.2872208
binance,BTC-USDT,BTC,USDT,2024-12-04 03:00:00,95788.0,95896.0,95548.75,95770.32,84317,38286,46031,629.40058,60266760.1590742,274.66209,26294855.3892822,354.73849,33971904.769792
binance,BTC-USDT,BTC,USDT,2024-12-04 04:00:00,95770.32,96050.1,95717.54,96024.8,95613,56531,39082,676.25556,64829111.3288836,346.57331,33223721.8673566,329.68225,31605389.461527
binance,BTC-USDT,BTC,USDT,2024-12-04 05:00:00,96024.8,96480.23,96016.68,96480.22,126084,62826,63258,743.85498,71608374.1185551,361.07933,34758635.1599439,382.77565,36849738.9586112
binance,BTC-USDT,BTC,USDT,2024-12-04 06:00:00,96480.22,96714.41,96279.8,96539.68,194956,86789,108167,1201.55961,115978118.258955,523.1303,50491425.6839068,678.42931,65486692.5758575
binance,BTC-USDT,BTC,USDT,2024-12-04 07:00:00,96539.68,96702.79,96404.54,96588.81,151240,72673,78567,985.76728,95165108.4955551,479.35591,46275931.7816415,506.41137,48889176.7139136
binance,BTC-USDT,BTC,USDT,2024-12-04 08:00:00,96588.81,96810.12,96524.4,96687.53,128511,56013,72498,965.59916,93364632.9732535,449.00988,43415629.7070808,516.58928,49949003.2661727
binance,BTC-USDT,BTC,USDT,2024-12-04 09:00:00,96687.53,96950.0,96661.53,96815.78,170828,83798,87030,1046.92043,101381231.339613,474.41651,45938877.4406395,572.50392,55442353.8990983
binance,BTC-USDT,BTC,USDT,2024-12-04 10:00:00,96815.78,96836.1,96430.0,96512.0,132688,68067,64621,875.0514,84554772.9171085,327.01672,31603619.1813855,548.03468,52951153.735723
binance,BTC-USDT,BTC,USDT,2024-12-04 11:00:00,96512.0,96512.0,96172.0,96190.41,131770,65330,66440,892.53931,86001314.8101111,434.70961,41887288.7299291,457.8297,44114026.080182
binance,BTC-USDT,BTC,USDT,2024-12-04 12:00:00,96190.41,96277.71,95684.67,95967.98,279197,131942,147255,1153.84025,110710076.707069,536.44517,51471832.0030078,617.39508,59238244.7041062
binance,BTC-USDT,BTC,USDT,2024-12-04 13:00:00,95967.98,96011.61,95352.41,95665.51,296186,140806,155380,1444.6641,138224770.89292,663.63118,63500960.0791933,781.03292,74723810.8142133
binance,BTC-USDT,BTC,USDT,2024-12-04 14:00:00,95665.51,96560.0,95456.37,95822.99,464183,218220,245963,2471.04588,237185281.894111,1239.0669,118953507.484644,1231.97898,118231774.409584
binance,BTC-USDT,BTC,USDT,2024-12-04 15:00:00,95822.99,96386.2,95411.47,95742.81,551132,280316,270816,2889.64076,277215746.276855,1427.58104,136967219.098684,1462.05972,140248527.178091
binance,BTC-USDT,BTC,USDT,2024-12-04 16:00:00,95742.81,95820.0,94587.83,94847.81,548107,255513,292594,3483.10085,331059045.83366,1664.43698,158210289.898925,1818.66387,172848755.93638
binance,BTC-USDT,BTC,USDT,2024-12-04 17:00:00,94847.81,95571.63,94685.51,95546.62,389054,194916,194138,1754.08338,166724634.758101,895.91082,85147031.9412947,858.17256,81577602.8164184
binance,BTC-USDT,BTC,USDT,2024-12-04 18:00:00,95546.62,96225.48,95451.0,96111.01,296126,136099,160027,1649.7421,158175597.862526,825.33003,79146338.5263807,824.41207,79029259.3368596
binance,BTC-USDT,BTC,USDT,2024-12-04 19:00:00,96111.01,97232.01,96043.65,97209.64,303470,176781,126689,2580.08489,249353478.565226,1461.51914,141286245.077251,1118.56575,108067233.488766
binance,BTC-USDT,BTC,USDT,2024-12-04 20:00:00,97209.64,99000.0,97128.52,98747.97,720666,402545,318121,7370.81853,724804427.356357,4132.05654,406265045.334538,3238.76199,318539382.021442
binance,BTC-USDT,BTC,USDT,2024-12-04 21:00:00,98747.97,98900.0,97416.59,97691.11,405036,186957,218079,3022.15927,296940678.955152,1369.7602,134597783.984198,1652.39907,162342894.972222
binance,BTC-USDT,BTC,USDT,2024-12-04 22:00:00,97691.11,98598.0,97544.0,98174.61,196339,104345,91994,1637.42365,160785021.185404,822.42614,80753650.8275648,814.99751,80031370.3576444
binance,BTC-USDT,BTC,USDT,2024-12-04 23:00:00,98174.61,99000.0,98164.01,98587.32,215757,112262,103495,2218.07741,219066063.819579,1270.95596,125521842.982009,947.12145,93544220.83568
binance,BTC-USDT,BTC,USDT,2024-12-05 00:00:00,98587.32,98799.0,98212.53,98296.01,265860,128014,137846,1885.73231,185763098.194246,917.01858,90334819.385599,968.71373,95428278.8088244
binance,BTC-USDT,BTC,USDT,2024-12-05 01:00:00,98296.01,98648.47,97888.89,98179.14,331980,153839,178141,2159.70606,212203242.721518,1019.56886,100182210.601897,1140.1372,112021032.121452
binance,BTC-USDT,BTC,USDT,2024-12-05 02:00:00,98179.14,101616.22,98138.23,101248.19,1002943,581879,421064,13614.299579,1365272380.46725,8298.354149,831597402.426121,5315.94543,533674978.01229
binance,BTC-USDT,BTC,USDT,2024-12-05 03:00:00,101248.19,104088.0,101248.19,102964.0,1181421,642757,538664,12251.751483,1259925511.71641,6134.523387,630664477.752031,6117.228096,629261033.95512
binance,BTC-USDT,BTC,USDT,2024-12-05 04:00:00,102964.0,103544.71,102484.0,103339.96,526380,277074,249306,4204.10271,432886845.296281,1917.58308,197446390.843752,2286.51963,235440454.453862
binance,BTC-USDT,BTC,USDT,2024-12-05 05:00:00,103339.96,103455.13,101706.35,102450.01,379758,197836,181922,3818.61708,392319751.241817,2087.40962,214403870.046204,1731.20746,177915881.195709
binance,BTC-USDT,BTC,USDT,2024-12-05 06:00:00,102450.01,102662.46,101421.59,101904.02,351342,182405,168937,3820.02291,389486888.90896,2159.6305,220170358.119332,1660.39241,169316530.790202
binance,BTC-USDT,BTC,USDT,2024-12-05 07:00:00,101904.02,102560.76,101324.16,102236.1,297974,155972,142002,3087.83057,315040581.193562,1564.00319,159555773.147827,1523.82738,155484808.045129
binance,BTC-USDT,BTC,USDT,2024-12-05 08:00:00,102236.1,102899.99,102236.1,102764.0,325839,170699,155140,3813.37873,391240697.037838,2439.97205,250324270.687529,1373.40668,140916426.349845
binance,BTC-USDT,BTC,USDT,2024-12-05 09:00:00,102764.0,103159.76,102565.63,102698.24,253541,140170,113371,2204.40307,226643571.727221,1294.42394,133117935.594004,909.97913,93525636.1352446
binance,BTC-USDT,BTC,USDT,2024-12-05 10:00:00,102698.24,102920.0,102260.0,102280.62,218600,89756,128844,1591.37326,163215560.383279,661.62906,67874388.5555749,929.7442,95341171.8280122
binance,BTC-USDT,BTC,USDT,2024-12-05 11:00:00,102280.62,102672.84,102237.79,102566.91,170777,94041,76736,1395.71099,142969605.791033,640.42619,65606172.1996624,755.2848,77363433.5915501
binance,BTC-USDT,BTC,USDT,2024-12-05 12:00:00,102566.91,103295.99,102452.95,102846.15,297355,160584,136771,2215.64476,227821970.400091,1106.16723,113750205.060455,1109.47753,114071765.339277
binance,BTC-USDT,BTC,USDT,2024-12-05 13:00:00,102846.15,103250.0,102684.73,102753.9,297994,154990,143004,1851.85906,190690083.561343,955.47082,98389791.9596174,896.38824,92300291.6028119
binance,BTC-USDT,BTC,USDT,2024-12-05 14:00:00,102753.9,103550.0,102280.0,103507.99,484332,266095,218237,3124.41507,321758395.973215,1543.6597,158970610.699723,1580.75537,162787785.273734
binance,BTC-USDT,BTC,USDT,2024-12-05 15:00:00,103507.99,103540.0,100925.97,101292.01,666572,335116,331456,8058.89896,824406750.213817,4011.36005,410779271.427499,4047.53891,413627478.785499
binance,BTC-USDT,BTC,USDT,2024-12-05 16:00:00,101292.01,101999.0,100568.02,101037.51,624393,299503,324890,4508.84935,456881643.094241,2225.35732,225510899.617389,2283.49203,231370743.476407
